YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,12,22,2,OO,5699,N959SW,PSC,DEN,1753,1742.0,-11.0,10.0,1752.0,141.0,131.0,108.0,852,2040.0,13.0,2114,2053.0,-21.0,False,False,,,,,,
2015,10,23,5,OO,5584,N719SK,12266,11433,1037,1035.0,-2.0,18.0,1053.0,173.0,152.0,129.0,1075,1402.0,5.0,1430,1407.0,-23.0,False,False,,,,,,
2015,9,26,6,AA,1348,N4YTAA,DFW,RDU,1330,1325.0,-5.0,14.0,1339.0,162.0,163.0,144.0,1061,1703.0,5.0,1712,1708.0,-4.0,False,False,,,,,,
2015,2,24,2,OO,4750,N8923A,BIL,SLC,1305,1300.0,-5.0,14.0,1314.0,85.0,88.0,68.0,387,1422.0,6.0,1430,1428.0,-2.0,False,False,,,,,,
2015,3,27,5,US,1903,N732US,CLT,JAX,1005,1000.0,-5.0,23.0,1023.0,89.0,88.0,61.0,328,1124.0,4.0,1134,1128.0,-6.0,False,False,,,,,,
2015,2,6,5,DL,425,N3751B,JFK,SJU,1200,1159.0,-1.0,15.0,1214.0,227.0,216.0,197.0,1598,1631.0,4.0,1647,1635.0,-12.0,False,False,,,,,,
2015,7,12,7,AA,154,N503AA,ORD,MCO,1835,1835.0,0.0,19.0,1854.0,171.0,153.0,129.0,1005,2203.0,5.0,2226,2208.0,-18.0,False,False,,,,,,
2015,5,3,7,AA,31,N5FBAA,LAX,HNL,800,748.0,-12.0,20.0,808.0,355.0,363.0,338.0,2556,1046.0,5.0,1055,1051.0,-4.0,False,False,,,,,,
2015,12,1,2,AA,460,N805AW,IND,LAX,1620,1618.0,-2.0,18.0,1636.0,289.0,278.0,249.0,1814,1745.0,11.0,1809,1756.0,-13.0,False,False,,,,,,
2015,9,29,2,WN,391,N486WN,DEN,MCI,1510,1507.0,-3.0,11.0,1518.0,90.0,86.0,71.0,533,1729.0,4.0,1740,1733.0,-7.0,False,False,,,,,,
2015,10,21,3,UA,1111,N87513,14771,12982,900,857.0,-3.0,13.0,910.0,337.0,320.0,301.0,2447,1111.0,6.0,1137,1117.0,-20.0,False,False,,,,,,
2015,5,23,6,OO,4495,N614SK,SMF,SLC,1340,1338.0,-2.0,15.0,1353.0,96.0,105.0,83.0,532,1616.0,7.0,1616,1623.0,7.0,False,False,,,,,,
2015,8,28,5,AA,2522,N027AA,MIA,STL,2005,2000.0,-5.0,22.0,2022.0,171.0,164.0,139.0,1068,2141.0,3.0,2156,2144.0,-12.0,False,False,,,,,,
2015,7,27,1,MQ,3198,N627MQ,FAR,DFW,655,644.0,-11.0,15.0,659.0,165.0,178.0,136.0,968,915.0,27.0,940,942.0,2.0,False,False,,,,,,
2015,11,20,5,AA,522,N649AW,PHX,DFW,725,728.0,3.0,26.0,754.0,139.0,148.0,108.0,868,1042.0,14.0,1044,1056.0,12.0,False,False,,,,,,
2015,1,15,4,AA,369,N5ENAA,DFW,SAN,1130,1248.0,78.0,14.0,1302.0,186.0,181.0,164.0,1171,1346.0,3.0,1236,1349.0,73.0,False,False,,0.0,0.0,73.0,0.0,0.0
2015,10,2,5,WN,1260,N261WN,14831,10800,1855,2006.0,71.0,8.0,2014.0,60.0,59.0,44.0,296,2058.0,7.0,1955,2105.0,70.0,False,False,,0.0,0.0,1.0,69.0,0.0
2015,2,3,2,EV,5605,N611QX,DTW,RIC,1935,1934.0,-1.0,18.0,1952.0,99.0,85.0,62.0,456,2054.0,5.0,2114,2059.0,-15.0,False,False,,,,,,
2015,3,3,2,MQ,3343,N620MQ,DFW,FAR,1135,1154.0,19.0,23.0,1217.0,164.0,151.0,124.0,968,1421.0,4.0,1419,1425.0,6.0,False,False,,,,,,
2015,12,8,2,OO,4567,N679CA,SLC,IDA,2145,2134.0,-11.0,10.0,2144.0,65.0,44.0,32.0,188,2216.0,2.0,2250,2218.0,-32.0,False,False,,,,,,
2015,4,1,3,DL,2543,N919AT,ATL,DAL,1049,1041.0,-8.0,23.0,1104.0,141.0,135.0,106.0,721,1150.0,6.0,1210,1156.0,-14.0,False,False,,,,,,
2015,7,25,6,AA,456,N538UW,PHX,SLC,1655,1651.0,-4.0,13.0,1704.0,94.0,88.0,65.0,507,1909.0,10.0,1929,1919.0,-10.0,False,False,,,,,,
2015,4,4,6,EV,4671,N29906,HRL,IAH,521,519.0,-2.0,7.0,526.0,74.0,62.0,46.0,295,612.0,9.0,635,621.0,-14.0,False,False,,,,,,
2015,2,9,1,DL,2516,N955AT,ATL,VPS,1920,1921.0,1.0,20.0,1941.0,71.0,69.0,44.0,250,1925.0,5.0,1931,1930.0,-1.0,False,False,,,,,,
2015,3,10,2,EV,2504,N876AS,MHK,DFW,1705,1759.0,54.0,5.0,1804.0,88.0,84.0,75.0,431,1919.0,4.0,1833,1923.0,50.0,False,False,,0.0,0.0,1.0,49.0,0.0
2015,5,1,5,DL,2373,N947DN,MIA,ATL,1515,1513.0,-2.0,13.0,1526.0,124.0,101.0,82.0,594,1648.0,6.0,1719,1654.0,-25.0,False,False,,,,,,
2015,7,30,4,EV,3948,N12552,ORD,LAN,1737,1732.0,-5.0,9.0,1741.0,62.0,42.0,30.0,179,1911.0,3.0,1939,1914.0,-25.0,False,False,,,,,,
2015,10,10,6,DL,437,N946DL,12478,10397,830,828.0,-2.0,29.0,857.0,147.0,140.0,107.0,760,1044.0,4.0,1057,1048.0,-9.0,False,False,,,,,,
2015,2,26,4,OO,5199,N959SW,SFO,SLC,1131,1129.0,-2.0,21.0,1150.0,113.0,114.0,89.0,599,1419.0,4.0,1424,1423.0,-1.0,False,False,,,,,,
2015,10,26,1,AA,1023,N866AA,11298,12892,2235,2230.0,-5.0,15.0,2245.0,203.0,190.0,168.0,1235,2333.0,7.0,2358,2340.0,-18.0,False,False,,,,,,
2015,3,5,4,OO,2826,N988CA,ICT,ORD,1410,1428.0,18.0,11.0,1439.0,120.0,115.0,83.0,588,1602.0,21.0,1610,1623.0,13.0,False,False,,,,,,
2015,8,17,1,UA,1645,,SFO,IAD,545,,,,,320.0,,,2419,,,1405,,,False,True,A,,,,,
2015,1,24,6,WN,3439,N8627B,BUF,FLL,730,730.0,0.0,18.0,748.0,200.0,200.0,175.0,1165,1043.0,7.0,1050,1050.0,0.0,False,False,,,,,,
2015,12,23,3,WN,430,N293WN,AUS,BWI,545,544.0,-1.0,9.0,553.0,180.0,173.0,157.0,1342,930.0,7.0,945,937.0,-8.0,False,False,,,,,,
2015,7,7,2,DL,1373,N324US,TPA,ATL,1340,1340.0,0.0,9.0,1349.0,100.0,83.0,63.0,406,1452.0,11.0,1520,1503.0,-17.0,False,False,,,,,,
2015,4,26,7,WN,3726,N373SW,OAK,PHX,700,651.0,-9.0,12.0,703.0,115.0,115.0,92.0,646,835.0,11.0,855,846.0,-9.0,False,False,,,,,,
2015,4,15,3,WN,3030,N769SW,ONT,SJC,1225,1222.0,-3.0,5.0,1227.0,65.0,62.0,54.0,333,1321.0,3.0,1330,1324.0,-6.0,False,False,,,,,,
2015,9,8,2,OO,2924,N930EV,ORD,ICT,1324,1500.0,96.0,18.0,1518.0,119.0,112.0,91.0,588,1649.0,3.0,1523,1652.0,89.0,False,False,,0.0,0.0,0.0,0.0,89.0
2015,12,21,1,AS,69,N778AS,SEA,KTN,1845,1850.0,5.0,15.0,1905.0,129.0,124.0,104.0,680,1949.0,5.0,1954,1954.0,0.0,False,False,,,,,,
2015,6,23,2,MQ,3258,N603MQ,TUL,ORD,859,1028.0,89.0,12.0,1040.0,121.0,121.0,86.0,585,1206.0,23.0,1100,1229.0,89.0,False,False,,0.0,0.0,84.0,5.0,0.0
2015,3,20,5,US,607,N537UW,LAS,PHL,2235,2230.0,-5.0,13.0,2243.0,268.0,245.0,228.0,2176,531.0,4.0,603,535.0,-28.0,False,False,,,,,,
2015,7,1,3,OO,4551,N442SW,RDM,SLC,625,617.0,-8.0,4.0,621.0,93.0,81.0,73.0,525,834.0,4.0,858,838.0,-20.0,False,False,,,,,,
2015,5,13,3,F9,356,N922FR,DEN,MKE,840,831.0,-9.0,10.0,841.0,131.0,118.0,104.0,896,1125.0,4.0,1151,1129.0,-22.0,False,False,,,,,,
2015,11,17,2,WN,169,7819A,AUS,BWI,530,525.0,-5.0,10.0,535.0,180.0,179.0,164.0,1342,919.0,5.0,930,924.0,-6.0,False,False,,,,,,
2015,3,22,7,B6,524,N935JB,LAX,JFK,1540,1542.0,2.0,8.0,1550.0,318.0,289.0,276.0,2475,2326.0,5.0,2358,2331.0,-27.0,False,False,,,,,,
2015,8,2,7,DL,2820,N906DA,ATL,RDU,1950,1949.0,-1.0,14.0,2003.0,91.0,81.0,51.0,356,2054.0,16.0,2121,2110.0,-11.0,False,False,,,,,,
2015,9,27,7,AS,2,N568AS,SEA,DCA,1355,1357.0,2.0,19.0,1416.0,304.0,290.0,267.0,2329,2143.0,4.0,2159,2147.0,-12.0,False,False,,,,,,
2015,7,9,4,UA,1447,N18223,BZN,DEN,1344,1341.0,-3.0,9.0,1350.0,99.0,92.0,77.0,524,1507.0,6.0,1523,1513.0,-10.0,False,False,,,,,,
2015,9,16,3,AA,1662,N3ASAA,DFW,EWR,1835,1835.0,0.0,18.0,1853.0,209.0,203.0,180.0,1372,2253.0,5.0,2304,2258.0,-6.0,False,False,,,,,,
2015,7,15,3,DL,2065,N926DH,ATL,PBI,1755,1813.0,18.0,34.0,1847.0,112.0,112.0,74.0,545,2001.0,4.0,1947,2005.0,18.0,False,False,,18.0,0.0,0.0,0.0,0.0
2015,3,2,1,UA,231,N461UA,AUS,IAH,530,528.0,-2.0,12.0,540.0,56.0,47.0,30.0,140,610.0,5.0,626,615.0,-11.0,False,False,,,,,,
2015,5,11,1,VX,960,N627VA,SFO,SAN,1740,1730.0,-10.0,9.0,1739.0,85.0,82.0,69.0,447,1848.0,4.0,1905,1852.0,-13.0,False,False,,,,,,
2015,4,5,7,DL,1828,N339NW,MSP,MSY,915,912.0,-3.0,22.0,934.0,165.0,159.0,131.0,1039,1145.0,6.0,1200,1151.0,-9.0,False,False,,,,,,
2015,3,25,3,DL,980,N668DN,ATL,BOS,1455,1455.0,0.0,10.0,1505.0,165.0,134.0,117.0,946,1702.0,7.0,1740,1709.0,-31.0,False,False,,,,,,
2015,8,11,2,UA,1747,N81449,LAX,EWR,600,600.0,0.0,19.0,619.0,327.0,315.0,285.0,2454,1404.0,11.0,1427,1415.0,-12.0,False,False,,,,,,
2015,10,15,4,DL,2544,N972AT,14027,12953,1145,1140.0,-5.0,37.0,1217.0,179.0,193.0,140.0,1035,1437.0,16.0,1444,1453.0,9.0,False,False,,,,,,
2015,11,20,5,AA,96,N4XGAA,DFW,STL,1015,1008.0,-7.0,14.0,1022.0,98.0,90.0,73.0,550,1135.0,3.0,1153,1138.0,-15.0,False,False,,,,,,
2015,5,3,7,AA,1387,N3BWAA,DFW,ATL,1700,1752.0,52.0,15.0,1807.0,137.0,130.0,101.0,731,2048.0,14.0,2017,2102.0,45.0,False,False,,0.0,0.0,8.0,37.0,0.0
2015,12,13,7,WN,1033,N493WN,BWI,HOU,2005,2000.0,-5.0,8.0,2008.0,225.0,191.0,177.0,1246,2205.0,6.0,2250,2211.0,-39.0,False,False,,,,,,
2015,3,5,4,US,1977,N827AW,CLT,IND,940,932.0,-8.0,27.0,959.0,104.0,106.0,75.0,427,1114.0,4.0,1124,1118.0,-6.0,False,False,,,,,,
2015,5,20,3,EV,3838,N26545,PIA,ORD,1052,1044.0,-8.0,17.0,1101.0,56.0,58.0,31.0,130,1132.0,10.0,1148,1142.0,-6.0,False,False,,,,,,
2015,10,30,5,DL,836,N803NW,12173,10397,1735,1731.0,-4.0,17.0,1748.0,524.0,506.0,479.0,4502,747.0,10.0,819,757.0,-22.0,False,False,,,,,,
2015,9,1,2,AS,27,N546AS,ORD,SEA,615,605.0,-10.0,17.0,622.0,259.0,265.0,233.0,1721,815.0,15.0,834,830.0,-4.0,False,False,,,,,,
2015,9,25,5,AA,2407,N3EVAA,SEA,DFW,830,825.0,-5.0,31.0,856.0,237.0,241.0,202.0,1660,1418.0,8.0,1427,1426.0,-1.0,False,False,,,,,,
2015,8,26,3,B6,269,N807JB,BOS,FLL,611,608.0,-3.0,18.0,626.0,197.0,216.0,192.0,1237,938.0,6.0,928,944.0,16.0,False,False,,16.0,0.0,0.0,0.0,0.0
2015,12,17,4,NK,251,N517NK,ATL,TPA,1935,2101.0,86.0,13.0,2114.0,81.0,83.0,66.0,406,2220.0,4.0,2056,2224.0,88.0,False,False,,2.0,0.0,69.0,17.0,0.0
2015,5,10,7,UA,1192,N69829,LAX,IAD,2145,2153.0,8.0,11.0,2204.0,300.0,280.0,263.0,2288,527.0,6.0,545,533.0,-12.0,False,False,,,,,,
2015,12,20,7,B6,983,N632JB,JFK,MCO,1703,1747.0,44.0,28.0,1815.0,181.0,161.0,127.0,944,2022.0,6.0,2004,2028.0,24.0,False,False,,0.0,0.0,15.0,9.0,0.0
2015,8,20,4,WN,2107,N265WN,MCI,PHX,700,701.0,1.0,11.0,712.0,170.0,172.0,143.0,1044,735.0,18.0,750,753.0,3.0,False,False,,,,,,
2015,7,18,6,OO,7391,N446SW,GCC,SLC,1700,1657.0,-3.0,13.0,1710.0,91.0,87.0,68.0,410,1818.0,6.0,1831,1824.0,-7.0,False,False,,,,,,
2015,3,28,6,WN,1490,N244WN,PHX,MDW,700,700.0,0.0,13.0,713.0,190.0,207.0,189.0,1444,1222.0,5.0,1210,1227.0,17.0,False,False,,17.0,0.0,0.0,0.0,0.0
2015,11,21,6,UA,722,N830UA,BDL,ORD,932,926.0,-6.0,18.0,944.0,162.0,176.0,133.0,783,1057.0,25.0,1114,1122.0,8.0,False,False,,,,,,
2015,8,20,4,WN,299,N623SW,OAK,SLC,1005,1003.0,-2.0,7.0,1010.0,100.0,94.0,80.0,588,1230.0,7.0,1245,1237.0,-8.0,False,False,,,,,,
2015,1,11,7,AA,1619,N3KMAA,BOS,MIA,621,624.0,3.0,14.0,638.0,224.0,197.0,176.0,1258,934.0,7.0,1005,941.0,-24.0,False,False,,,,,,
2015,2,14,6,DL,661,N662DN,ATL,STT,1220,1217.0,-3.0,35.0,1252.0,214.0,219.0,180.0,1599,1652.0,4.0,1654,1656.0,2.0,False,False,,,,,,
2015,11,17,2,DL,2179,N347NW,SLC,SMF,2200,2159.0,-1.0,27.0,2226.0,110.0,109.0,77.0,532,2243.0,5.0,2250,2248.0,-2.0,False,False,,,,,,
2015,4,4,6,OO,5194,N948SW,SFO,BZN,800,753.0,-7.0,17.0,810.0,134.0,122.0,100.0,807,1050.0,5.0,1114,1055.0,-19.0,False,False,,,,,,
2015,4,23,4,EV,4987,N695CA,GPT,ATL,1834,1823.0,-11.0,8.0,1831.0,76.0,67.0,54.0,352,2025.0,5.0,2050,2030.0,-20.0,False,False,,,,,,
2015,4,12,7,WN,244,N761RR,SNA,LAS,2125,2122.0,-3.0,5.0,2127.0,65.0,54.0,42.0,226,2209.0,7.0,2230,2216.0,-14.0,False,False,,,,,,
2015,6,17,3,NK,408,N604NK,OAK,DFW,1810,,,,,195.0,,,1457,,,2325,,,False,True,B,,,,,
2015,10,22,4,VX,413,N840VA,12478,12892,1655,1655.0,0.0,13.0,1708.0,380.0,350.0,325.0,2475,1933.0,12.0,2015,1945.0,-30.0,False,False,,,,,,
2015,7,9,4,DL,1852,N918DH,MSP,PDX,655,651.0,-4.0,11.0,702.0,215.0,189.0,174.0,1426,756.0,4.0,830,800.0,-30.0,False,False,,,,,,
2015,1,28,3,B6,712,N583JB,LAS,JFK,2118,2131.0,13.0,18.0,2149.0,282.0,269.0,243.0,2248,452.0,8.0,500,500.0,0.0,False,False,,,,,,
2015,11,13,5,OO,5324,N970SW,LAX,MRY,900,855.0,-5.0,19.0,914.0,77.0,65.0,43.0,266,957.0,3.0,1017,1000.0,-17.0,False,False,,,,,,
2015,10,13,2,WN,530,N435WN,11292,10397,1730,1729.0,-1.0,15.0,1744.0,175.0,165.0,140.0,1199,2204.0,10.0,2225,2214.0,-11.0,False,False,,,,,,
2015,9,9,3,OO,6407,N797SK,SFO,SNA,1858,1927.0,29.0,18.0,1945.0,93.0,83.0,60.0,372,2045.0,5.0,2031,2050.0,19.0,False,False,,0.0,0.0,0.0,19.0,0.0
2015,7,29,3,AA,594,N831AW,PHX,IAH,1605,1606.0,1.0,8.0,1614.0,157.0,150.0,136.0,1009,2030.0,6.0,2042,2036.0,-6.0,False,False,,,,,,
2015,10,29,4,EV,4101,N12195,11618,13244,846,840.0,-6.0,25.0,905.0,184.0,186.0,155.0,946,1040.0,6.0,1050,1046.0,-4.0,False,False,,,,,,
2015,4,9,4,WN,284,N8316H,MDW,ABQ,1950,2252.0,182.0,6.0,2258.0,185.0,177.0,166.0,1121,44.0,5.0,2155,49.0,174.0,False,False,,0.0,0.0,146.0,28.0,0.0
2015,3,24,2,AA,2,N791AA,LAX,JFK,900,907.0,7.0,15.0,922.0,339.0,317.0,293.0,2475,1715.0,9.0,1739,1724.0,-15.0,False,False,,,,,,
2015,8,18,2,DL,2587,N945DN,ATL,MLB,1545,1557.0,12.0,20.0,1617.0,95.0,88.0,64.0,442,1721.0,4.0,1720,1725.0,5.0,False,False,,,,,,
2015,9,23,3,F9,756,N943FR,PHX,DEN,505,503.0,-2.0,17.0,520.0,107.0,107.0,80.0,602,740.0,10.0,752,750.0,-2.0,False,False,,,,,,
2015,2,24,2,DL,993,N370NB,ATL,CRW,2036,2033.0,-3.0,16.0,2049.0,77.0,71.0,53.0,363,2142.0,2.0,2153,2144.0,-9.0,False,False,,,,,,
2015,11,6,5,WN,3214,N484WN,DAL,MCO,2010,2054.0,44.0,8.0,2102.0,140.0,132.0,119.0,973,1.0,5.0,2330,6.0,36.0,False,False,,0.0,0.0,2.0,34.0,0.0
2015,4,16,4,WN,583,N259WN,RNO,DEN,1415,1413.0,-2.0,10.0,1423.0,130.0,133.0,116.0,804,1719.0,7.0,1725,1726.0,1.0,False,False,,,,,,
2015,2,9,1,UA,1067,N69818,PDX,DEN,1445,1436.0,-9.0,11.0,1447.0,158.0,134.0,114.0,991,1741.0,9.0,1823,1750.0,-33.0,False,False,,,,,,
2015,12,25,5,AA,1849,N108UW,CLT,JAX,1315,1313.0,-2.0,19.0,1332.0,82.0,77.0,53.0,328,1425.0,5.0,1437,1430.0,-7.0,False,False,,,,,,
2015,3,1,7,US,566,N171US,PHX,MCO,1315,1321.0,6.0,12.0,1333.0,238.0,224.0,207.0,1849,1900.0,5.0,1913,1905.0,-8.0,False,False,,,,,,
2015,12,26,6,WN,4397,N261WN,DAL,MSY,1420,1449.0,29.0,11.0,1500.0,80.0,82.0,67.0,436,1607.0,4.0,1540,1611.0,31.0,False,False,,2.0,0.0,6.0,23.0,0.0
2015,8,18,2,WN,384,N714CB,BWI,ALB,2000,1956.0,-4.0,7.0,2003.0,70.0,63.0,53.0,289,2056.0,3.0,2110,2059.0,-11.0,False,False,,,,,,
2015,6,25,4,DL,2052,N963DN,ATL,CLT,1920,2151.0,151.0,10.0,2201.0,81.0,81.0,50.0,226,2251.0,21.0,2041,2312.0,151.0,False,False,,0.0,0.0,151.0,0.0,0.0
2015,8,14,5,WN,816,N363SW,LAS,LAX,605,602.0,-3.0,14.0,616.0,70.0,63.0,40.0,236,656.0,9.0,715,705.0,-10.0,False,False,,,,,,
2015,10,25,7,OO,4797,N807SK,14908,14869,1015,1007.0,-8.0,18.0,1025.0,108.0,104.0,80.0,588,1245.0,6.0,1303,1251.0,-12.0,False,False,,,,,,
2015,11,20,5,AA,2066,N118US,CLT,LGA,1312,1336.0,24.0,22.0,1358.0,108.0,96.0,71.0,544,1509.0,3.0,1500,1512.0,12.0,False,False,,,,,,
2015,5,19,2,AS,105,N317AS,SEA,ANC,1210,1207.0,-3.0,14.0,1221.0,211.0,208.0,190.0,1448,1431.0,4.0,1441,1435.0,-6.0,False,False,,,,,,
2015,12,18,5,AS,55,N593AS,FAI,ANC,1420,1419.0,-1.0,7.0,1426.0,65.0,55.0,44.0,261,1510.0,4.0,1525,1514.0,-11.0,False,False,,,,,,
2015,6,23,2,AA,2296,N4XMAA,DFW,SAT,905,905.0,0.0,27.0,932.0,72.0,76.0,46.0,247,1018.0,3.0,1017,1021.0,4.0,False,False,,,,,,
2015,2,17,2,UA,1283,N14731,EWR,SNA,1753,1751.0,-2.0,22.0,1813.0,380.0,366.0,339.0,2434,2052.0,5.0,2113,2057.0,-16.0,False,False,,,,,,
2015,5,17,7,B6,484,N633JB,MCO,JFK,1946,1940.0,-6.0,13.0,1953.0,164.0,147.0,131.0,944,2204.0,3.0,2230,2207.0,-23.0,False,False,,,,,,
2015,10,6,2,OO,4995,N708SK,14696,13930,654,646.0,-8.0,14.0,700.0,46.0,61.0,34.0,84,634.0,13.0,640,647.0,7.0,False,False,,,,,,
2015,2,17,2,US,1915,N741UW,CLE,CLT,1535,1548.0,13.0,9.0,1557.0,101.0,97.0,80.0,430,1717.0,8.0,1716,1725.0,9.0,False,False,,,,,,
2015,7,25,6,NK,363,N506NK,ATL,IAH,900,859.0,-1.0,11.0,910.0,129.0,114.0,92.0,689,942.0,11.0,1009,953.0,-16.0,False,False,,,,,,
2015,1,6,2,EV,4636,N12567,DCA,EWR,1654,1732.0,38.0,24.0,1756.0,78.0,85.0,46.0,199,1842.0,15.0,1812,1857.0,45.0,False,False,,7.0,0.0,7.0,29.0,2.0
2015,6,18,4,OO,4727,N606SK,SEA,SJC,1040,1038.0,-2.0,14.0,1052.0,134.0,142.0,110.0,697,1242.0,18.0,1254,1300.0,6.0,False,False,,,,,,
2015,3,5,4,WN,562,N256WN,DAL,MDW,1305,1317.0,12.0,7.0,1324.0,130.0,113.0,98.0,793,1502.0,8.0,1515,1510.0,-5.0,False,False,,,,,,
2015,10,28,3,UA,289,N838UA,11292,10423,1730,1722.0,-8.0,21.0,1743.0,132.0,126.0,101.0,775,2024.0,4.0,2042,2028.0,-14.0,False,False,,,,,,
2015,8,17,1,WN,276,N239WN,ATL,DCA,1035,1030.0,-5.0,16.0,1046.0,110.0,100.0,80.0,547,1206.0,4.0,1225,1210.0,-15.0,False,False,,,,,,
2015,3,16,1,WN,2865,N8305E,MDW,BWI,1315,1323.0,8.0,17.0,1340.0,110.0,108.0,83.0,611,1603.0,8.0,1605,1611.0,6.0,False,False,,,,,,
2015,9,10,4,AS,65,N644AS,WRG,PSG,1110,1106.0,-4.0,5.0,1111.0,22.0,25.0,14.0,31,1125.0,6.0,1132,1131.0,-1.0,False,False,,,,,,
2015,12,17,4,UA,473,N827UA,BWI,ORD,1645,1659.0,14.0,23.0,1722.0,145.0,129.0,104.0,622,1806.0,2.0,1810,1808.0,-2.0,False,False,,,,,,
2015,12,1,2,DL,2132,N903DA,ATL,SAT,940,934.0,-6.0,18.0,952.0,163.0,161.0,133.0,874,1105.0,10.0,1123,1115.0,-8.0,False,False,,,,,,
2015,1,28,3,EV,5036,N842AS,ATL,CSG,1944,1939.0,-5.0,9.0,1948.0,41.0,30.0,18.0,83,2006.0,3.0,2025,2009.0,-16.0,False,False,,,,,,
2015,2,11,3,DL,1314,N949DN,ATL,CMH,2200,2158.0,-2.0,14.0,2212.0,91.0,84.0,65.0,447,2317.0,5.0,2331,2322.0,-9.0,False,False,,,,,,
2015,11,20,5,DL,2092,N316NB,DTW,IND,1200,1159.0,-1.0,19.0,1218.0,69.0,64.0,39.0,231,1257.0,6.0,1309,1303.0,-6.0,False,False,,,,,,
2015,6,18,4,OO,4456,N8903A,IDA,SLC,1513,1510.0,-3.0,5.0,1515.0,55.0,48.0,38.0,188,1553.0,5.0,1608,1558.0,-10.0,False,False,,,,,,
2015,6,16,2,OO,5184,N748SK,IAH,SLC,1430,1450.0,20.0,33.0,1523.0,187.0,196.0,156.0,1195,1659.0,7.0,1637,1706.0,29.0,False,False,,9.0,0.0,0.0,0.0,20.0
2015,6,21,7,UA,1087,N69830,SFO,BWI,2245,2256.0,11.0,18.0,2314.0,323.0,298.0,275.0,2457,649.0,5.0,708,654.0,-14.0,False,False,,,,,,
2015,11,14,6,DL,2016,N917DN,ATL,DEN,1505,1503.0,-2.0,10.0,1513.0,210.0,184.0,167.0,1199,1600.0,7.0,1635,1607.0,-28.0,False,False,,,,,,
2015,5,31,7,AA,314,N3HTAA,MIA,ORD,1955,1953.0,-2.0,21.0,2014.0,207.0,191.0,160.0,1197,2154.0,10.0,2222,2204.0,-18.0,False,False,,,,,,
2015,6,29,1,EV,5213,N926EV,ATL,CHA,630,631.0,1.0,11.0,642.0,47.0,39.0,25.0,106,707.0,3.0,717,710.0,-7.0,False,False,,,,,,
2015,8,31,1,AA,976,N4WTAA,IAH,DFW,1450,1456.0,6.0,18.0,1514.0,75.0,66.0,43.0,224,1557.0,5.0,1605,1602.0,-3.0,False,False,,,,,,
2015,2,24,2,AA,60,N393AA,DFW,MIA,1755,1754.0,-1.0,18.0,1812.0,160.0,151.0,126.0,1121,2118.0,7.0,2135,2125.0,-10.0,False,False,,,,,,
2015,2,17,2,WN,2426,N938WN,LAS,DAL,805,812.0,7.0,14.0,826.0,155.0,152.0,134.0,1067,1240.0,4.0,1240,1244.0,4.0,False,False,,,,,,
2015,8,3,1,B6,380,N503JB,LGB,LAS,1138,1226.0,48.0,12.0,1238.0,68.0,56.0,38.0,231,1316.0,6.0,1246,1322.0,36.0,False,False,,0.0,0.0,0.0,36.0,0.0
2015,2,12,4,WN,372,N451WN,TPA,PHL,2015,2041.0,26.0,10.0,2051.0,145.0,137.0,122.0,920,2253.0,5.0,2240,2258.0,18.0,False,False,,0.0,0.0,0.0,18.0,0.0
2015,10,19,1,WN,2419,N624SW,13796,12892,1035,1032.0,-3.0,8.0,1040.0,80.0,73.0,55.0,337,1135.0,10.0,1155,1145.0,-10.0,False,False,,,,,,
2015,12,5,6,WN,2173,N412WN,OKC,LAS,1025,1020.0,-5.0,8.0,1028.0,170.0,160.0,145.0,986,1053.0,7.0,1115,1100.0,-15.0,False,False,,,,,,
2015,4,21,2,B6,1534,N179JB,TPA,BDL,1410,1420.0,10.0,15.0,1435.0,165.0,153.0,133.0,1111,1648.0,5.0,1655,1653.0,-2.0,False,False,,,,,,
2015,4,5,7,WN,4335,N7705A,DAL,ABQ,1710,1720.0,10.0,8.0,1728.0,110.0,100.0,88.0,580,1756.0,4.0,1800,1800.0,0.0,False,False,,,,,,
2015,6,15,1,DL,2298,N917DE,ATL,SRQ,912,912.0,0.0,17.0,929.0,88.0,87.0,66.0,444,1035.0,4.0,1040,1039.0,-1.0,False,False,,,,,,
2015,6,13,6,US,445,N199UW,JFK,CLT,620,624.0,4.0,13.0,637.0,115.0,108.0,82.0,541,759.0,13.0,815,812.0,-3.0,False,False,,,,,,
2015,10,3,6,AA,2517,N392AA,13204,13303,906,956.0,50.0,16.0,1012.0,65.0,62.0,40.0,192,1052.0,6.0,1011,1058.0,47.0,False,False,,0.0,0.0,17.0,30.0,0.0
2015,7,11,6,AA,942,N346AA,JFK,MIA,1120,1113.0,-7.0,21.0,1134.0,188.0,170.0,144.0,1089,1358.0,5.0,1428,1403.0,-25.0,False,False,,,,,,
